filename,is_spam,in_reply,subj_caps,attachments
01054.7ed05844c2c47feea3059d7173a9f275,N,N,N,N
1835.6c654f95a549a4f09daff21def44f511,N,N,N,N
0682.d34b905308dfbc89c0175ffcd5646113,N,Y,N,N
2119.68048d777b01f6dc75cb7aa242abe4da,N,N,N,N
01635.7ee140ca2744c34a2ed33de3ceecb016,N,N,N,N
1988.d2374814cd3906436597e3499bb02e4c,N,N,N,N
2122.687e20ef89e6c2fb7f6a3ce98970de3e,N,N,N,N
0556.f2a384f62a88105a5ea0dee646cf6609,N,Y,N,N
00232.dba1ba74b7372e3b13b0a351e2d45b89,N,N,N,N
01016.553813d21aa39e50dee2eb5af2d67cc6,N,Y,N,N
0085.1a80e2b1720bd5cbeb900554a5477d0b,N,Y,N,N
01199.59f410d0b6c37510d6a29d0d02f62101,N,N,N,N
01292.554aabaf0a334854817cf994e6951ada,N,Y,N,N
0807.f71b636c06421f0cddb167eed4c0be82,N,N,N,N
01780.cefffc9e96ebdadead2eb63ffc6fa8d8,N,N,N,N
1141.42ab0fa28e1e4653f538879dcf15a368,N,Y,N,N
2059.69f72dcafe2f8c1b4ac35a6903c3ce95,N,N,N,N
0895.22cf8120994972bcbe9125e842cb27ff,N,N,N,N
1184.152999961bd0606fb0dcb6d6f95cc96d,N,Y,N,N
2220.47fdcb48672a1f836c88bb76344fae46,N,N,N,N
0860.891fbb986b6531d3390a1e9035d571e1,N,Y,N,N
1419.21567426907fe2711bcb2cbff50a46e8,N,Y,N,N
00686.24376d10c9d96b5aad34a8ed8e6b7586,N,Y,N,N
1916.de9bd1f5764cf1615cfdfa0d7ecffeb1,N,N,N,N
0424.607e8523fa3516a6dc513c8a20682fc3,N,N,N,N
01306.01273f7d32eaabde7b20f220e13eb927,N,N,N,N
02478.40723f38488bddaf5a24ef2a91679c75,N,Y,N,N
02063.eb91377a959b437f6977f0db277f30e6,N,N,N,N
0054.a6fa82d1b26c7772829e54ec41a1fbd3,N,Y,N,N
00617.5433c6be9644f6d773afef39392cb24c,N,Y,N,N
0447.a195d9d55e47f858ccf5755550258b40,N,Y,N,N
2250.48c181d56dfe9e889beed80e50a27f15,N,N,N,N
01992.a1001b981c9a668d9ecac46c889a5516,N,N,N,N
00666.9f288224f19ca69b2663b5b9a85d8d62,N,Y,N,N
0931.4b656b6718d863aa88ee116bd3fa0d1b,N,N,N,N
0064.7160290efcb7320ac8852369a695bcaf,N,Y,N,N
2034.84e8945b5bf480a2ebef1961a64b8060,N,N,N,N
02093.469eb0b68209dad7e394d169f24f52d5,N,N,N,N
00161.e75ee4467e41dd1d5f5156f2b9ca5bd8,N,N,N,N
1083.cd4daaf03a683446a6c47fdc2c5eda7e,N,Y,N,N
00676.5a7325cc70b1732867ec5b831da86eca,N,Y,N,N
02474.c76ffef81a2529389e6c3bbb172184d7,N,Y,N,N
2290.e1d0fcd64ff40f42e222a9342cb9c822,N,N,N,N
0607.14d2b2101e12b952f5cfe7aa92afd4a4,N,Y,N,N
00558.95b8c2677759a2f569a5dc0bd70b8cc0,N,N,N,N
0219.c885fbe9fa7e255d6f589b373c8608e3,N,N,N,N
00178.e021e35d6b9ec076f35e72ed932356e2,N,N,N,N
02181.a7e15d16987b4db753c47d2ad7ebc84e,N,N,N,N
00747.39967f26d6c1cba3713e2b9f318d0531,N,Y,N,N
01976.36f1e6364384d6b12b89200071b5c926,N,N,N,N
00948.12717d1c7815c5e226f5b4324220dcd8,N,Y,N,Y
1085.868ec696162f19a3a6b8993b1d675c5d,N,Y,N,Y
02431.00d4789f409f10d1047e13e6f9138282,N,N,N,N
01586.9f27ed39ecac8ed15e18dc166e930005,N,N,N,N
01121.cbf22a7c1f37266504f71d7b7b5c8baa,N,Y,N,N
00445.45f666c21ff201e070e34c0ddc33dbe0,N,N,N,N
00289.759738dc8d12e85d6e26b866faa94337,N,Y,N,N
01935.ee107676efc24029cdbae10a0d2fdcb9,N,N,N,N
00870.cf6be25af593cc88d0c7f58e7deccea4,N,N,N,N
00953.39959392b9ccbbcbcacdb4211f2986f0,N,Y,N,N
01934.c78fac21c6a9fdd42667a2e35f8a4692,N,N,N,N
0857.c5290c6dee60d45314e519678e96735c,N,N,N,N
1464.1bf98a5939c5dccf46f3e7c482e7e906,N,N,N,N
02077.b414e742b034b2ac1a59abf3c64b4c18,N,N,N,N
1292.2f4d5b454214579535ccc3831f2fb37a,N,Y,N,N
1825.d77de28865080535c4e108eada26ed24,N,N,N,N
01784.c15f9f673cafccec42a66a0ac5c93bcc,N,N,N,N
02476.de1d459426662492dd1235046b504c3d,N,Y,N,N
00875.b8e33b6137c804fbf4e77135aeae2283,N,Y,N,N
00255.11be25bd4a3d55702ed4a1f13e7d2a3d,N,N,N,N
0650.98f5c18e05ccd24028b10fa7317d67e8,N,Y,N,N
02297.a0f08a4cc518d9c666dffef38f4b3076,N,N,N,N
01359.6da1f33746a38bed81d2e7badd0e33a5,N,Y,N,N
02331.20925f3659cfea80ba7be52b3c379524,N,N,N,N
01331.4c2d95f57be99f72685e0baff1d32450,N,Y,N,N
0613.78f3bc8ff059d262ac436be34a962c6b,N,Y,N,N
01700.03a577fc11e0a5121098e0dc83c97d6c,N,N,N,N
2224.07aac9706fc57ce094f3cd93cb05cd0d,N,N,N,N
01043.e8e4f25ec1bd22dc927732b46860df36,N,Y,N,N
1066.45693bec27d1b4b1651e236bd4366cdc,N,Y,N,N
0699.aa5a19152162e3fc22bfd5ec60973619,N,N,N,N
00235.c3a09c057f8fec7d833a8f38062b9a48,N,N,N,N
2480.d652d7fb8b29ab26269aa5668f3e0035,N,N,N,N
0569.ef10ce803ff212d76f9dd6148b84a823,N,Y,N,N
1382.91f90e365d7046c57789061a27cf62cf,N,N,N,N
1985.3eca383d64f3229f8d70bf6f344b2d95,N,N,N,N
2067.eb3f787db4153ba2097300731731f1b4,N,N,N,N
00985.e20b9f4f171d907fb8d8439584fe03b1,N,Y,N,N
01667.4aac42588f98c49a6d4c39c4e65d3387,N,N,N,N
00824.77239fe11a4e1336ea49ba0bfc2de54b,N,Y,N,N
01348.4cfe9c750b06d2062813ea730233e077,N,Y,N,N
0290.3dc3f5442e351aea16d027b6c5a44e65,N,N,N,N
00971.5b0ba338d08a9077b1256678781e4a93,N,Y,N,N
02229.22705c47166ea4c8a659bb0b0853c121,N,N,N,N
2100.df0d7bf93b86d3cb7795c3dbd3f0200d,N,N,N,N
1485.466b9731651b090d2ecee034e696cda1,N,Y,N,Y
01983.c86e755901d631e96568bd63d3d42b34,N,N,N,N
00117.a9afb0bc89818ffe2f2a590c8a40434b,N,N,N,N
0804.7c961dbb9d03dce55e6d4330a7de92c6,N,N,N,N
0168.91cce4c84906ce507bd5e6362dd345c4,N,Y,N,N
0589.8646984ed76a8df2811750d151f56b1e,N,Y,N,N
00062.009f5a1a8fa88f0b38299ad01562bb37,N,N,N,Y
1683.f2844e0cae274ae1be662d38631cd0c8,N,N,N,N
1006.ab21b649d018df12f9f4c5691be621d3,N,Y,N,N
0824.87d1cb4a849c742b78ef5f51aff82935,N,Y,N,N
00384.956b8ffd2bf74442b89dcfc3b3ea32af,N,N,N,N
01341.34cf1021232db9d1c782888dcd1e5328,N,N,N,N
00484.0196194ad15151d749ec445f38a2ab47,N,N,N,N
01158.43389f122c4f93b2570339801a2be1a0,N,Y,N,N
1369.0df084ff7488653baa03642c485c233f,N,Y,N,N
00456.6932df857bc1b0c8766e5a9794d167ba,N,Y,N,N
02341.024003ab6c0a1f22f449b8c991d2d69c,N,N,N,N
1732.f90c4a8e1ef88d4802f7fc139a85fc13,N,N,N,N
02086.cce6b354269ae66f536b1e04b16a4197,N,N,N,N
2527.fad44667449822628022a95a7cf83ac0,N,N,N,N
00999.c78296e77769d280844fe48f2f3babde,N,Y,N,N
2350.e336f35efb4d1193ec7ba34e8093e182,N,N,N,N
1102.25a9175170413ba941d49db2e99ebd0c,N,Y,N,N
0560.c422e330f8ff3ecf8fdfb5f00e691bf9,N,N,N,N
1339.57de97732c190bf4575276eb054e0e79,N,N,N,N
2297.8d74f69a4188439b893c12936837707d,N,N,N,N
1851.69dcabe5a5fe6ffc5e20522e4c5477e4,N,N,N,N
01739.f57fcc3356b4c910af8ac2ce06d7301c,N,N,N,N
00158.71abc842fe120eb73cbfa0fe6c5df852,N,N,N,N
0776.a9eef2414831a611b294174f440c77ea,N,N,N,N
2526.7ff8826a8e943eabf68cdcbb4c29c8bc,N,N,N,N
00616.1111fc61de078f069db9d72e961ab5a1,N,Y,N,N
00715.ca0843463580080429cb2d0192b9ce0a,N,Y,N,N
1423.e988ffdfe0c87956e90f32a59aea6d9e,N,Y,N,N
00907.647447c8ce096234074b65ea25655a10,N,N,N,N
1341.91bc30d50566e71807217c8977f7a793,N,Y,N,N
0987.4ad8a98bfcc3968dfae0f8c4f1821d2c,N,Y,N,N
2490.f03277d54faea3974942b3213f38268f,N,N,N,N
0702.3612af1b8e5d8fcb512f20e4340530a7,N,Y,N,N
01061.6610124afa2a5844d41951439d1c1068,N,N,N,N
1885.e0fe9e7b4cc8d708983598de04545ed5,N,N,N,N
01993.0d629f3a16f0cd287ebb51fa9b18ad30,N,N,N,N
1371.163cff388de55b3d4f3ac817fd8a3dd9,N,Y,N,N
1053.d961ccf25520c4e5cd4bd25b5dd08647,N,Y,N,N
01749.da79f6e9c4f07174e5dec173c9481b99,N,N,N,N
0667.9e0b1ad2888b8d638be9d486637eb445,N,Y,N,N
01933.340608a4c5e02c7f6fce00e78818da21,N,N,N,N
2316.2d6bc229796fe7a7dd725fd7211374fe,N,N,N,N
01822.b7ebd6708eae196f05fcd57fc3e79efb,N,N,N,N
00491.c0d9405bdda12781f96bc37c00a382d9,N,Y,N,N
01652.864cc509960bb627696e65943038856e,N,N,N,N
00792.f321af7901fa6c9e85362d921eadf2ae,N,Y,N,N
00428.f28828195802a97e84fbace0b81dbe53,N,Y,N,N
1474.3de55dbbe581bcc06d4f5e2aa0f7b8c3,N,Y,N,N
0097.39badf2fea6bcebc640bea05ced59b59,N,N,N,Y
0504.0e89cec7d885514336483e016e07ccec,N,Y,N,N
1215.9f79476eec512247f66e7fd9ef3b41c8,N,Y,N,N
01566.d3880fbc5242d59335e33c7485ac692e,N,Y,N,N
00921.0407865778a278e577c287a9a04763a7,N,Y,N,N
1774.572d5d58699f0b03e959bbdc6ee14e83,N,N,N,N
2159.5ab12cc141927fdd9fbf5f9d17bb2533,N,N,N,N
02294.93bf98f2c25739805c0e8cae23f9dc55,N,N,N,N
01592.2b5d8fc350354b303b6baf2d27f531df,N,N,N,N
1686.4b992ea5041794476920fc2199b18ac9,N,N,N,N
00126.b0a45fbc9d8f9e6de6be5d3062cc91ef,N,N,N,N
01920.cd24c8611ba6d6f47ea171fdf5907194,N,N,N,N
00634.3215eb7dfc919ae5ca49520f9fcd43df,N,Y,N,N
0080.7c3a836baaa732cd915546442c0fef1a,N,N,N,N
01396.54a6a27cbd8983e74c7646cb18330f61,N,Y,N,N
0779.ec05ef8309cad3fd18a806c11c812bf1,N,Y,N,N
01277.80c68862f31f15ac616d77358c449fed,N,Y,N,N
01212.5f88fb786e44da332e42c578fe657978,N,Y,N,N
00225.13c1eaece69dd93afacadb48189e65fc,N,N,N,N
00316.cec9411f0e3de588aaffde5847356a72,N,Y,N,N
00500.eb1460f32ec4693ed36e356f0401c8e1,N,N,N,N
2460.8a782dd603bfe327c2f7adadf590a094,N,N,N,N
01646.6943600e0de67c472ee13c9f14345e0f,N,N,N,N
01829.1c87e9a5f2b7eb832ab305288b9b8438,N,N,N,N
2007.52f6b2592f14ac82581df53aac6bfe68,N,N,N,N
00044.d087bf5e76ba737908b482cb028b056c,N,Y,N,N
0561.7e0c08933efe38c91d293454976e4977,N,Y,N,N
02468.3ac182b2833f74c850d4bcaf63fdd347,N,Y,N,N
00330.9676b57232270d009783f5276a1efde3,N,N,N,N
0576.f32636c8fb4d4f4fde3c891f9fdee39c,N,N,N,N
0173.3898127723ae4ac964f41c1a555c6ecb,N,N,N,N
0853.79c912aba9155510575bfec3b8123f8e,N,Y,N,N
2222.21412f6d911e6718ab62011cbc6d9eea,N,N,N,N
01719.a401ddc61fc3d89fbaee70ea107a9956,N,N,N,N
00813.3bb7842dbc6ea433e2fa5fb94f3d2571,N,Y,N,N
01534.0af697b73ae39808dd4035294018be4d,N,N,N,N
0541.ab739b149f085a5830ec76c633db2850,N,N,N,N
0109.4ccc46c546b93015aafdfc40495f187d,N,Y,N,N
0800.ade9f54d2342efc6cd3ab051eeb6770a,N,N,N,N
1895.cb9fb06a3bc791664ca52cef59045bee,N,N,N,N
2217.901fa53ad7732a9244462d73f7ed5f5f,N,N,N,N
1333.e9f5229e15c55a75e02a92fe42324bce,N,N,N,N
01820.96d981c2fc543b11a6dd277e7b510bf1,N,N,N,N
02136.e5c8edd8057c6d595eb368cde9a8aa41,N,N,N,N
02194.169397b29153e7036c63ca030b0ebd2e,N,N,N,N
01879.5983208e53737f295fe86bafed730c6a,N,N,N,N
02307.d9d5e8536e4c12d3571e099f5fec2d07,N,N,N,N
1516.d12eaa7e292c15107171b0eb39ea40df,N,N,N,Y
01865.ce38cf9b8b0850e17b0510a181f6167d,N,N,N,N
1438.d20859908f11db2377bf6829f79066b3,N,N,N,N
1328.cccf5939c5844ebccd4f7b4bdad42e63,N,Y,N,N
1416.651cdba6e04f9c3593f6d634a70312e8,N,Y,N,N
00487.3f2dcd848a26fee4af6be79673ca12ad,N,N,N,N
02011.2ff6e35252bc54d7c4d2a88902985c24,N,N,N,N
1475.e7844d0026786e6b2828a0434860f7f6,N,Y,N,N
01090.a6575cc193fe3bb9f143aa0eb4fed7ac,N,Y,N,N
1800.75f57c5146462b574d13349e5c0c4bcc,N,N,N,N
01022.c0028d36bedd0f6be69cf55265ebce3f,N,Y,N,N
00286.74f122eeb4cd901867d74f5676c85809,N,Y,N,N
00687.a044e978152b1411bd3ea6ddc0f537b2,N,Y,N,N
0150.69bb21344f49b27cec7373599b6e433d,N,Y,N,N
1018.2533f2c820fcf490638969e5504102dd,N,N,N,N
0117.fbc79c02a2c13d6c9b36f9ba38a09170,N,N,N,N
00576.36892439c0a6bdd5b4231b639b639399,N,Y,N,N
0273.b76b7b918548a82372b04341746503e7,N,Y,N,N
01779.417598c604ceede305e840bf6cd39bcc,N,N,N,N
01023.fc38576d2e2054cc52566252f8c75465,N,Y,N,N
02021.8cb448c156646bcd63bd5f4d801445fb,N,N,N,N
1946.4cdca8955809890336b02e8a6b5a9b1e,N,N,N,N
0961.06496acb4b3a9db5434d7c68ff5376e0,N,Y,N,N
0244.82d1da61c4fd05691083eeb9886e0788,N,Y,N,N
1942.ba8554a3a929a4c9a42c0a23bebffc82,N,N,N,N
00630.d4dad4b8734a30afbf8c80499e652c2c,N,Y,N,N
0982.3949b69b4c7d0ce7b5baa3cb1075b965,N,Y,N,N
01059.f40b9601c05badff9a3f39ac01660d12,N,Y,N,N
1846.07f7f47e25de2b8f08cabfc5ef3e3709,N,N,N,N
2143.8852188c7d3ef07fd9f73b8da822f7a6,N,N,N,N
0581.b249b5db741f2691a42653eab71795fe,N,Y,N,N
0777.5c0e911c29651cdea8729a23d3d5b203,N,N,N,N
1019.beedf67e23635b02918f624bae1cba33,N,Y,N,N
01622.91f94fb37ab624a4b3f0b26fbc428c25,N,N,N,N
01890.ca549f2cd53f42b6b70717f051f03e08,N,N,N,N
01284.5134a1b148030ba27c152e387c3e8369,N,Y,N,N
0858.23f1e5976dae32b0061a6e206aa73241,N,N,N,N
01099.7273b08ddcb69f15239cb516b118be07,N,Y,N,N
1203.cce79b97ab6e3ebbd6861b40ea6df234,N,Y,N,N
00787.2ffb20c151e974ecf6dceb42547761d8,N,N,N,N
0833.8b8a773585ed6039efda26f9923a2913,N,Y,N,N
00527.fe739430917f1facd61acbc162d71970,N,N,N,N
00034.1d56abea55f3c516d0ffdd4f1e8b883b,N,N,N,N
01128.48db2981ac933d672bcc5203a7063305,N,Y,N,N
00134.f7d26b0dc6c2f3de63b08d2810d54df6,N,Y,N,N
01990.39a9a025cc77060562dc4aa2558c9bfe,N,N,N,N
00801.0a1ec38cd598d6c2e02323487c74e53c,N,Y,N,N
1858.51e8b76626231abf27c682904ee4b4c1,N,N,N,N
0893.535c68823a7692562371ccebf36fb7b7,N,N,N,N
1235.c0f0d9e39895355effd9a5f3df1ff4db,N,Y,N,N
01439.6a7c45811ec7605d19d385f32cbee42d,N,Y,N,N
1796.5f6c04f93ace9da3b5f9e0906ba608c2,N,N,N,N
1161.9bcd69bccfeb05378e3e36fa62b16f7d,N,N,N,N
1065.966bd4583cf8a6dcd4d8dcfe20120041,N,Y,N,N
00499.e9a4884055f2ee93c2c0d974c8b2e7cd,N,Y,N,N
1680.e01cc177beb7bc063963c40e12599d57,N,Y,N,N
00141.00b956daf6951da2bea354300d121512,N,N,N,N
2106.dce3a5c38eb0d3ad8ef8a2e559cfd0fb,N,N,N,N
2012.d580077db083dd3febe9ead582869204,N,N,N,N
0696.5115510438ad02471df930ada920d7dc,N,Y,N,N
0871.79be1926ade2b8fc591f9f51abf66224,N,Y,N,N
01097.08d3f921b8b1e6627c89504ea1c14069,N,Y,N,N
00417.7ec0b5a250ddfd52a9b46385688f9f9c,N,Y,N,N
00759.1c5ec35412195e0c2d80ae829d68e8e9,N,Y,N,N
01453.457f368091551f4307961511ce0ead34,N,Y,N,N
00740.aef9889d927eccf01a365d72db48882e,N,N,N,N
0036.7ca216a105267375948e13b460d1fb8f,N,Y,N,N
1894.feeadafed8d22fbefccef31f2a2eb74a,N,N,N,N
1107.7f3b20213d2397c966dfc7defebee2e7,N,Y,N,N
0307.d7beae100d2ee2557b7fed18b6050a49,N,Y,N,N
1909.97cbba56dde3e037c13ff2911be560fd,N,N,N,N
0092.a1560d2416687b2db8204c2fa69163f2,N,N,N,Y
0410.a5e658e20b48409116fd339f5a8473f7,N,Y,N,N
0761.e0096025fc83e5704a05d505cf96cca5,N,N,N,N
01140.71d7100b58f00faaf258b49150c6f54a,N,Y,N,N
0972.58234e68337a7a333ca40560900f82d9,N,N,N,N
01574.5c7050ec28a486ed83aac7d6ee562038,N,Y,N,N
0760.15302b8ee38651c2da6e4df6a7358c98,N,N,N,N
0888.a8cf27198dd5b8612b47fe3f8f19266f,N,N,N,N
0535.e5e6e90ce659ed0f9d4063350a836201,N,N,N,N
2305.52534ae9c6df39a69aec3fe839d8d4a0,N,N,N,N
00370.0a2e3b397565840b5c4e46d5c5700444,N,Y,N,N
1646.b241667d03a7ff89619c30cbe2f8dab2,N,N,N,N
2235.2c1ba5a3c31ceaf711a04c69a5ee5647,N,N,N,N
0012.d354b2d2f24d1036caf1374dd94f4c94,N,N,N,N
2405.6e9650560fd0949f45dfa090e2588fb0,N,N,N,N
2328.da7bcb9a3752151e475ed0b137f3e863,N,N,N,N
00902.1e45b913616e9e1f42bab6b6f31ea830,N,N,N,N
1482.75a9c57c2bd53175e33ee6ed037400fd,N,Y,N,N
00419.a88b7702054f8fe1ea38daf082124a6f,N,Y,N,N
02362.00b2a07a8d70813c728bd210ee511a0f,N,N,N,N
01481.cf3798a158a9f359fd048b6a2895a878,N,Y,N,N
00257.3e5b4e24045e108fedeff7d6ff8eecc5,N,Y,N,N
1595.fa533692bb0d635d6d1219663ee0f82c,N,Y,N,N
01272.8262ec8f7abfb5b42a2548ce966120dc,N,Y,N,N
0781.cbbfe78e21c332b56c7e3630aeaa9585,N,Y,N,N
01889.494c3e4735873024c557ac4b0a4fae61,N,N,N,N
01599.30e5cb62246ea4c06dbe1f8024ef9ffc,N,N,N,N
02125.65dd6c7fa2821edf108878b7d8358659,N,N,N,N
1380.c3103ee67e5faa8447f8bd57f845f58d,N,Y,N,N
00994.63ad3cd73487972bfc2eb3e78e2e7cf9,N,Y,N,N
2242.4898246a5209d99655c6dde581123e64,N,N,N,N
01112.bedeb8c24b16a1351dc11e6d16233f9a,N,Y,N,N
1534.9422e1b77d4239d246fc1d8a79d62d07,N,Y,N,N
00359.dad4917f824800d6623db29ea557b514,N,N,N,N
1471.2aa0881a829097828a279ffd6ff20ed3,N,Y,N,N
01832.f1fd44d2d038f5c6f845b1baf01b0c2e,N,N,N,N
0646.5b8ef44185fab30abb58d0f440885d00,N,N,N,N
01892.701fbf72f73f9dacf3fd176e14660a04,N,N,N,N
02236.46b510d2f030ddaa7bcc52ef26535bae,N,N,N,N
1439.6ed10d0d0a15ece643b718880874a713,N,N,N,N
02101.295cc5ef152533e232130931e8967fbc,N,N,N,N
2529.c3856b9d7d098309eb71e3ed1993aa31,N,N,N,N
0563.cc76540c47ac49aa8dcbe801e8380b36,N,Y,N,N
00427.49db73be9017efca7355ee80f173a26c,N,Y,N,N
0175.dd1831e0f3322282d3efa5da7aec74f9,N,N,N,N
1309.a63c188095d5f70604ec9c3a5f96ce0e,N,Y,N,N
02487.c2e725d509201dc30debb7bd94d07f5e,N,N,N,N
00519.595dfd5bc0bec7bd5f06673fc428bbb3,N,N,N,N
0835.21423890177aefe5eae8d27d8f18735d,N,Y,N,N
0412.a141da0849f5295c2a6230fd3ed9647c,N,N,N,N
00859.54a8c500034dd8056834ee17cec9c4cc,N,Y,N,N
0496.397e015dabee7ac3c6e655ad9bf66052,N,Y,N,N
0366.a26fbe93fe54eeac188cb8ce2d96460a,N,Y,N,N
1834.48b91fabd8e14b220898d3daef4ff0b1,N,N,N,N
1955.29f186d81a38a1a4a249c7d84182bb90,N,N,N,N
2275.4f027f6ea3b77c8691bc80bd28d14159,N,N,N,N
0640.95f677f7c53a182c30e068eaab74950e,N,N,N,N
01213.25bf48d2ed386aa84360862062fc9c54,N,Y,N,N
01102.d178bf64121423fea27fcbf754d5f984,N,Y,N,N
1529.e1a0f5092c93eec245ee211544e6db4b,N,N,N,N
0218.9fc48080321710ad8478e7c1c61e4bf0,N,Y,N,N
00436.90165e25df2411e4bef93391f57d2257,N,Y,N,N
1213.b121b45b8b82aab9b9c203d3bc49e384,N,Y,N,Y
0206.074e2d251c644abdbd8dab68d035e209,N,Y,N,N
01329.19b80c37a933da3531c62ce091e7447c,N,N,N,N
01776.a24065765090b85ec4ddf2959d995685,N,N,N,N
2511.1982adbc74d9a84a5ff8db7e7c722028,N,N,N,N
00664.dd3769251f79f493bd990b8c3f870f24,N,Y,N,N
0503.5364d68940343b854595410487aaa1ba,N,N,N,N
0958.f564af86e1a1c10e2f7428899c8543e7,N,N,N,N
0124.2912ab5571d121e3b8c32c575b2526a9,N,Y,N,N
00812.5c9165b987d6010d672516ea28ffe213,N,N,N,N
02279.4592a8960372d98328df98397554306a,N,N,N,N
0415.6dfea45b8aef7d6ef6a462974d61ce3e,N,N,N,N
0255.98492176173fd6951086bb7af9e0008a,N,N,N,N
01971.9ad3a97c1c02d6d43eb6d36d6554187f,N,N,N,N
0880.6aa461d079bb0762af5c94d9af8487ec,N,Y,N,N
00268.ed64201ab977eaad5fd6ad999c2f8255,N,N,N,N
0534.a2b4731ea39251d3db3b433ed81b1087,N,Y,N,N
1346.e172cd7f334b27ed0aeb288ca6436f7d,N,Y,N,N
1638.0ac4bcc3695f59f140556e976cf76443,N,Y,N,N
01571.a12d989267cd61ed856ebc41cc9075bc,N,Y,N,Y
0478.41ae16e74ab25e02113c5da21efd2804,N,Y,N,N
01951.2705d634a1fbf2b8f592c5904fb3c3e1,N,N,N,N
0990.7c68a426e051d8f04aa42d1c2d2e6cf4,N,Y,N,N
00477.ae6b0e13cfb834b905857a31327dda32,N,Y,N,N
00012.48a387bc38d1316a6f6b49e8c2e43a03,N,Y,N,N
0394.1c86a541cac55ed69e47b32b325352cb,N,Y,N,N
1063.1efa0c16fac1c545a6cec35f06f38d2a,N,N,N,N
00739.9034df113ffe0cff225c698efcea7426,N,N,N,N
01358.856ab1787169df5216c2c426392cbfbd,N,Y,N,Y
01619.e65e0291e555b111a9acd8b2267a0e1f,N,Y,N,N
01550.a036d340bdcf122c8eca891557d50b51,N,N,N,N
01930.4a3619ad3669bda50855cd8e3ab85cb5,N,N,N,N
0115.41825f367f7f1efcc31e12376d82a994,N,Y,N,N
1518.94c41662e1101b46c74bfb14b84b34c4,N,Y,N,Y
01828.11c5a509322a65af2e98181f5a47b8b1,N,N,N,N
2254.9fd6598139ad233102f3924882f53d17,N,N,N,N
2366.eb6da43296b0a8cadc1068709857d55e,N,N,N,N
1711.eabd48daa0f2d3949b60908cd93fe9cd,N,N,N,N
00378.46432f84e1aab28c26cf1bc5aa2d36bc,N,Y,N,N
1567.eeb0beaf2f749c8281d93d1536cce247,N,Y,N,Y
0343.6e7c6e5766528e1cf49b6dfb904b8182,N,Y,N,N
01943.8c51a0c70d8f706da2c5435fe4f2bdd0,N,N,N,N
02196.9b6d21c546d5814dc10c9f87b1bfd945,N,N,N,N
01134.ababef706c62d3b9efd341c1ee763c85,N,Y,N,N
1411.a455fcdcc40a1a29551cc0153a9450bf,N,N,N,N
1852.da79f6e9c4f07174e5dec173c9481b99,N,N,N,N
2079.d44062f5db758e44fa38310f27074b05,N,N,N,N
0179.dee566fc951284d1d3bd3a0fdae63f4d,N,N,N,N
1931.40262a40ae79c16da33681e3c718cb90,N,N,N,N
00855.8e0647984e6592b6400021a5b87ee133,N,Y,N,N
02121.a3d7ff79d23212690ebf4252a79ce4ef,N,N,N,N
01880.648d1b6e86c56206eb60856243321265,N,N,N,N
2515.177e746c09892ea4c2631adcc62d73a7,N,N,N,N
02260.6d015856826faa40edaba42f20a69cc5,N,N,N,N
00504.9f783e81d6dd916618dc079f58606b8d,N,Y,N,N
0951.542debe6e20315751c6e2c9bdedff85d,N,Y,N,N
0892.b0cff6bbd5818574a0cd15913ee16970,N,N,N,N
02007.56f76b49333a3f97e5464dd8dc0cc419,N,N,N,N
0726.b9cf1bbdedddc254ac0a78e9fdb22a8e,N,Y,N,N
1297.1a1fe868f3533a56ec611d93345d65e7,N,Y,N,N
1811.49621617c6fee0551ce210e30094898a,N,N,N,N
2343.7c59e6951b7e6eac7cc58941604cd63f,N,N,N,N
01900.1b90f4154957d1860a3de19ba95ede12,N,N,N,N
02375.edeb9041e87f72ee99fa802021017fc2,N,N,N,N
0073.cd29b8202a4b05db3c6f0d71b72a3260,N,Y,N,N
0398.d44804f613ef8d8ddd5ae7aa8329c1b0,N,Y,N,N
1217.df546955abccc6542862dfdf365d4d0f,N,N,N,N
00385.c874a33cb7def0721807ea870e3c31c8,N,Y,N,N
00233.46a5a0be6835c796dac95e1c5b691673,N,N,N,N
1225.4ce87f5bbc885a3801a23cd692038c2e,N,Y,N,N
0552.1ce63d212148c58723cc1f7150b27157,N,Y,N,N
0995.9298a05fd3411fb40a7c3b9768b72438,N,Y,N,N
1716.fabf67851c347abee56594b9873b2d9a,N,Y,N,N
02413.097c8ce1cfe27aa9d219e7bba451b36f,N,N,N,N
2138.e9ae7c69cdbfec0ee85fe0248fbdbd69,N,N,N,N
0262.4b1558b6e0d2e4edd9e8bed23afb9d40,N,N,N,N
00784.372fcb5f8a0507aa4a8fa0de1e76fe79,N,Y,N,N
01846.af884c94693e5cce571396b4fd151167,N,N,N,N
0867.bd08bc5bff86a732422082ed7861416b,N,Y,N,N
1100.2a253a3a1ec54d9c7d452ea00834bcad,N,Y,N,N
01286.a545b12da2ac94e36c6a7033bf077072,N,Y,N,N
00011.fbcde1b4833bdbaaf0ced723edd6e355,N,N,N,N
00465.772004398b9f98bc63ab9c603b10ce08,N,Y,N,N
0426.9239b06238f5128c209bbdd252e0fb8f,N,Y,N,N
2315.6fc3d0e44b9f9917184b5e578217cebf,N,N,N,N
1158.99fa7ccbe31c36e259370ffbb2789c82,N,Y,N,N
00918.4fb416f486e8b21ffe522b4074598b69,N,Y,N,N
00039.be5e34dcebd922928045634015e3ed78,N,Y,N,N
